rcaCode,rcaParameter,rcaDateDesignation,rcaStartDate,rcaCRelevantDirective,rcaCIDOtherDirective,rcaCDateOtherDirective,ReportNetEnvelopeFileId
ESLK1204,aP,20130327,20200327,,,,60330
ESLK1205,aP,20130327,20200327,,,,60330
ESLK1206,aP,20130327,20200327,,,,60330
ESLK1207,aP,20130327,20200327,,,,60330
ESLK1208,aP,20130327,20200327,,,,60330
ESLK1209,aP,20130327,20200327,,,,60330
ESRI1212,aP,20130327,20200327,,,,60330
ESRI1213,aP,20130327,20200327,,,,60330
ESRI1214,aP,20130327,20200327,,,,60330
ESRI1215,aP,20130327,20200327,,,,60330
ESRI1216,aP,20130327,20200327,,,,60330
ESRI1217,aP,20130327,20200327,,,,60330
ESRI1218,aP,20130327,20200327,,,,60330
ESRI1219,aP,20130327,20200327,,,,60330
ESRI1220,aP,20130327,20200327,,,,60330
ESCM1206,aN,20130327,20200327,,,,60330
ESCM1207,aN,20130327,20200327,,,,60330
ESCM1208,aN,20130327,20200327,,,,60330
ESRI607,b,20040915,20110915,,,,60330
ESRI608,b,20040915,20110915,,,,60330
ESRI609,b,20040915,20110915,,,,60330
ESRI610,b,20040915,20110915,,,,60330
ESRI668,b,20040204,20110204,,,,60330
ESCA720,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA721,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA722,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA723,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA724,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA725,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA726,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA727,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA728,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA729,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA730,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA731,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA732,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA441,c,20010731,20080731,Directiva 2006/7/CE,,,60330
ESCA449,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM685,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM686,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM687,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM688,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM689,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM690,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM691,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM693,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM697,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM698,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM699,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM700,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM701,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM702,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM703,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM704,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM705,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM706,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM707,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM708,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM709,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM710,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM711,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM712,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM713,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM714,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA626,aP,20010530,20080530,,,,60330
ESCM626,aP,20010530,20080530,,,,60330
ESRI2013,aP,19980630,20050630,,,,60330
ESCM2013,aP,19980630,20050630,,,,60330
ESRI2014,aP,20060728,20130728,,,,60330
ESCM2014,aP,20060728,20130728,,,,60330
ESRI2015,aP,20060728,20130728,,,,60330
ESCM2015,aP,20060728,20130728,,,,60330
ESRI466,aP,19980630,20050630,,,,60330
ESRI467,aP,19980630,20050630,,,,60330
ESRI468,aP,19980630,20050630,,,,60330
ESRI469,aP,19980630,20050630,,,,60330
ESRI470,aP,19980630,20050630,,,,60330
ESRI471,aP,20060728,20130728,,,,60330
ESRI472,aP,19980630,20050630,,,,60330
ESRI474,aP,19980630,20050630,,,,60330
ESRI478,aP,19980630,20050630,,,,60330
ESRI479,aP,19980630,20050630,,,,60330
ESRI481,aP,20060728,20130728,,,,60330
ESRI483,aP,19980630,20050630,,,,60330
ESRI484,aP,20060728,20130728,,,,60330
ESRI487,aP,20060728,20130728,,,,60330
ESRI488,aP,20060728,20130728,,,,60330
ESRI489,aP,19980630,20050630,,,,60330
ESRI490,aP,19980630,20050630,,,,60330
ESRI1005,aP,20110630,20180630,,,,60330
ESRI1006,aP,20110630,20180630,,,,60330
ESRI1007,aP,20110630,20180630,,,,60330
ESRI1008,aP,20110630,20180630,,,,60330
ESRI1009,aP,20110630,20180630,,,,60330
ESRI1010,aP,20110630,20180630,,,,60330
ESRI1011,aP,20110630,20180630,,,,60330
ESRI1012,aP,20110630,20180630,,,,60330
ESRI1013,aP,20110630,20180630,,,,60330
ESRI1014,aP,20110630,20180630,,,,60330
ESRI1015,aP,20110630,20180630,,,,60330
ESRI1016,aP,20110630,20180630,,,,60330
ESRI1017,aP,20110630,20180630,,,,60330
ESRI1018,aP,20110630,20180630,,,,60330
ESRI1027,aP,20110630,20180630,,,,60330
ESRI1028,aP,20110630,20180630,,,,60330
ESRI1030,aP,20110630,20180630,,,,60330
ESCA647,c,20010731,20080731,Directiva 2006/7/CE,,,60330
ESCA648,c,20010731,20080731,Directiva 2006/7/CE,,,60330
ESCA649,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA674,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA675,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA676,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA677,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA678,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA679,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA680,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA681,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA682,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA683,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA684,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA685,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA686,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA687,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM718,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM719,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM720,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM721,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM722,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM723,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM724,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM725,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM726,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM727,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM728,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM729,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM730,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM731,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM732,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM733,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM734,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM735,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM736,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM737,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM738,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM739,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESRI582,aP,19980630,20050630,,,,60330
ESRI584,aP,19980630,20050630,,,,60330
ESRI585,aP,19980630,20050630,,,,60330
ESRI586,aP,19980630,20050630,,,,60330
ESRI587,aP,19980630,20050630,,,,60330
ESRI588,aP,19980630,20050630,,,,60330
ESRI589,aP,19980630,20050630,,,,60330
ESRI590,aP,20060728,20130728,,,,60330
ESRI591,aP,20060728,20130728,,,,60330
ESRI592,aP,19990323,20060323,,,,60330
ESRI593,aP,20051025,20121025,,,,60330
ESRI594,aP,20051025,20121025,,,,60330
ESRI595,aP,19990323,20060323,,,,60330
ESRI596,aP,19990323,20060323,,,,60330
ESRI597,aP,19990323,20060323,,,,60330
ESRI598,aP,20020201,20090201,,,,60330
ESRI599,aP,20020201,20090201,,,,60330
ESRI600,aP,20060703,20130703,,,,60330
ESRI601,aP,20060703,20130703,,,,60330
ESRI604,aP,20060703,20130703,,,,60330
ESRI611,aP,20060728,20130728,,,,60330
ESRI612,aP,19980630,20050630,,,,60330
ESRI613,aP,20060728,20130728,,,,60330
ESRI618,aP,19980630,20050630,,,,60330
ESRI619,aP,19980630,20050630,,,,60330
ESRI988,aP,20060703,20130703,,,,60330
ESCM1000,aP,20110630,20180630,,,,60330
ESCM1001,aP,20110630,20180630,,,,60330
ESCM1002,aP,20110630,20180630,,,,60330
ESCM1003,aP,20110630,20180630,,,,60330
ESCM1004,aP,20110630,20180630,,,,60330
ESCM1005,aP,20110630,20180630,,,,60330
ESCM1006,aP,20110630,20180630,,,,60330
ESCM1007,aP,20110630,20180630,,,,60330
ESCM1008,aP,20110630,20180630,,,,60330
ESCM1009,aP,20110630,20180630,,,,60330
ESCM1010,aP,20110630,20180630,,,,60330
ESCM1011,aP,20110630,20180630,,,,60330
ESCM1012,aP,20110630,20180630,,,,60330
ESCM1013,aP,20110630,20180630,,,,60330
ESCM1014,aP,20110630,20180630,,,,60330
ESCM1015,aP,20110630,20180630,,,,60330
ESCM1016,aP,20110630,20180630,,,,60330
ESCM1017,aP,20110630,20180630,,,,60330
ESCM1018,aP,20110630,20180630,,,,60330
ESRI2012,aP,20060728,20130728,,,,60330
ESCM2012,aP,20060728,20130728,,,,60330
ESCA995,aP,20090204,20160204,,,,60330
ESCM995,aP,20090204,20160204,,,,60330
ESRI1031,aP,20110630,20180630,,,,60330
ESRI1032,aP,20110630,20180630,,,,60330
ESRI366,aP,19980630,20050630,,,,60330
ESRI376,aP,19990323,20060323,,,,60330
ESRI378,aP,20060703,20130703,,,,60330
ESRI379,aP,20060703,20130703,,,,60330
ESRI380,aP,20060703,20130703,,,,60330
ESRI381,aP,20020201,20090201,,,,60330
ESRI382,aP,20060703,20130703,,,,60330
ESRI383,aP,20060703,20130703,,,,60330
ESRI384,aP,20060703,20130703,,,,60330
ESRI385,aP,20060703,20130703,,,,60330
ESRI386,aP,20060703,20130703,,,,60330
ESRI388,aP,20020201,20090201,,,,60330
ESRI389,aP,20060703,20130703,,,,60330
ESRI390,aP,20060703,20130703,,,,60330
ESRI391,aP,20020201,20090201,,,,60330
ESRI392,aP,20060703,20130703,,,,60330
ESRI393,aP,20060703,20130703,,,,60330
ESRI394,aP,20060703,20130703,,,,60330
ESRI395,aP,20020201,20090201,,,,60330
ESRI396,aP,20060703,20130703,,,,60330
ESRI397,aP,20060703,20130703,,,,60330
ESRI398,aP,20020201,20090201,,,,60330
ESRI399,aP,20020201,20090201,,,,60330
ESRI400,aP,20020201,20090201,,,,60330
ESRI401,aP,20020201,20090201,,,,60330
ESRI405,aP,20060703,20130703,,,,60330
ESRI406,aP,20020201,20090201,,,,60330
ESRI408,aP,20060703,20130703,,,,60330
ESRI410,aP,20060703,20130703,,,,60330
ESRI414,aP,20060703,20130703,,,,60330
ESRI415,aP,20060703,20130703,,,,60330
ESRI419,aP,20060703,20130703,,,,60330
ESRI420,aP,20060703,20130703,,,,60330
ESRI422,aP,20060703,20130703,,,,60330
ESRI423,aP,20020201,20090201,,,,60330
ESRI424,aP,20060703,20130703,,,,60330
ESRI425,aP,20020201,20090201,,,,60330
ESRI428,aP,20060703,20130703,,,,60330
ESRI429,aP,20020201,20090201,,,,60330
ESRI491,aP,19980630,20050630,,,,60330
ESRI493,aP,19980630,20050630,,,,60330
ESRI494,aP,20060728,20130728,,,,60330
ESRI495,aP,20060728,20130728,,,,60330
ESRI496,aP,20060728,20130728,,,,60330
ESRI497,aP,20060728,20130728,,,,60330
ESRI498,aP,19980630,20050630,,,,60330
ESRI499,aP,19980630,20050630,,,,60330
ESRI500,aP,20060728,20130728,,,,60330
ESRI501,aP,20060728,20130728,,,,60330
ESRI502,aP,19980630,20050630,,,,60330
ESRI503,aP,20060728,20130728,,,,60330
ESRI504,aP,20060728,20130728,,,,60330
ESRI505,aP,20060728,20130728,,,,60330
ESRI506,aP,20060728,20130728,,,,60330
ESRI507,aP,20060728,20130728,,,,60330
ESRI508,aP,20060728,20130728,,,,60330
ESRI509,aP,20060728,20130728,,,,60330
ESRI510,aP,20060728,20130728,,,,60330
ESRI511,aP,20060728,20130728,,,,60330
ESRI512,aP,20060728,20130728,,,,60330
ESRI513,aP,20060728,20130728,,,,60330
ESRI514,aP,20060728,20130728,,,,60330
ESRI515,aP,20060728,20130728,,,,60330
ESRI516,aP,20060728,20130728,,,,60330
ESRI850,aP,20060728,20130728,,,,60330
ESRI2000,aP,20060728,20130728,,,,60330
ESCM2000,aP,20060728,20130728,,,,60330
ESCM1202,aP,20130327,20200327,,,,60330
ESCM1203,aP,20130327,20200327,,,,60330
ESCM1204,aP,20130327,20200327,,,,60330
ESCM1205,aP,20130327,20200327,,,,60330
ESCM1206,aP,20130327,20200327,,,,60330
ESCM1207,aP,20130327,20200327,,,,60330
ESCM1208,aP,20130327,20200327,,,,60330
ESCM1209,aP,20130327,20200327,,,,60330
ESCM1212,aP,20130327,20200327,,,,60330
ESCM1213,aP,20130327,20200327,,,,60330
ESCM1214,aP,20130327,20200327,,,,60330
ESCM1215,aP,20130327,20200327,,,,60330
ESCM1216,aP,20130327,20200327,,,,60330
ESCM1217,aP,20130327,20200327,,,,60330
ESCM1218,aP,20130327,20200327,,,,60330
ESCM1219,aP,20130327,20200327,,,,60330
ESCM1220,aP,20130327,20200327,,,,60330
ESCM1221,aP,20130327,20200327,,,,60330
ESCM1222,aP,20130327,20200327,,,,60330
ESCM1223,aP,20130327,20200327,,,,60330
ESCM1224,aP,20130327,20200327,,,,60330
ESLK1201,aN,20130327,20200327,,,,60330
ESLK1202,aN,20130327,20200327,,,,60330
ESLK1203,aN,20130327,20200327,,,,60330
ESRI517,aP,20060728,20130728,,,,60330
ESRI518,aP,20060728,20130728,,,,60330
ESRI519,aP,20060728,20130728,,,,60330
ESRI520,aP,20060728,20130728,,,,60330
ESRI521,aP,20060728,20130728,,,,60330
ESRI522,aP,20060728,20130728,,,,60330
ESRI523,aP,20060728,20130728,,,,60330
ESRI524,aP,20060728,20130728,,,,60330
ESRI525,aP,20060728,20130728,,,,60330
ESRI526,aP,20060728,20130728,,,,60330
ESRI527,aP,20060728,20130728,,,,60330
ESRI528,aP,19980630,20050630,,,,60330
ESRI529,aP,20060728,20130728,,,,60330
ESRI530,aP,20060728,20130728,,,,60330
ESRI531,aP,20060728,20130728,,,,60330
ESRI532,aP,20060728,20130728,,,,60330
ESRI534,aP,19980630,20050630,,,,60330
ESRI535,aP,19980630,20050630,,,,60330
ESRI536,aP,19980630,20050630,,,,60330
ESRI537,aP,19980630,20050630,,,,60330
ESRI538,aP,19980630,20050630,,,,60330
ESRI539,aP,19980630,20050630,,,,60330
ESRI540,aP,20060728,20130728,,,,60330
ESRI541,aP,20060728,20130728,,,,60330
ESRI542,aP,20060728,20130728,,,,60330
ESRI543,aP,20060728,20130728,,,,60330
ESLK2011,c,20060728,20130728,,,,60330
ESCM2011,c,20060728,20130728,,,,60330
ESRI544,aP,20060728,20130728,,,,60330
ESRI545,aP,20060728,20130728,,,,60330
ESRI546,aP,19980630,20050630,,,,60330
ESRI547,aP,20060728,20130728,,,,60330
ESRI548,aP,20060728,20130728,,,,60330
ESRI549,aP,20060728,20130728,,,,60330
ESRI550,aP,20060728,20130728,,,,60330
ESRI551,aP,20060728,20130728,,,,60330
ESRI552,aP,20060728,20130728,,,,60330
ESRI553,aP,20060728,20130728,,,,60330
ESRI554,aP,20060728,20130728,,,,60330
ESRI555,aP,20060728,20130728,,,,60330
ESRI556,aP,20060728,20130728,,,,60330
ESRI557,aP,20060728,20130728,,,,60330
ESRI558,aP,19980630,20050630,,,,60330
ESRI559,aP,19980630,20050630,,,,60330
ESRI560,aP,19980630,20050630,,,,60330
ESRI561,aP,19980630,20050630,,,,60330
ESRI562,aP,19980630,20050630,,,,60330
ESRI563,aP,19980630,20050630,,,,60330
ESRI564,aP,20060728,20130728,,,,60330
ESRI565,aP,20060728,20130728,,,,60330
ESRI566,aP,20060728,20130728,,,,60330
ESRI567,aP,20060728,20130728,,,,60330
ESRI568,aP,20060728,20130728,,,,60330
ESRI572,aP,20060728,20130728,,,,60330
ESRI573,aP,20060728,20130728,,,,60330
ESRI574,aP,19980630,20050630,,,,60330
ESRI575,aP,19980630,20050630,,,,60330
ESRI576,aP,19980630,20050630,,,,60330
ESRI577,aP,19980630,20050630,,,,60330
ESRI578,aP,19980630,20050630,,,,60330
ESRI580,aP,19980630,20050630,,,,60330
ESRI581,aP,19980630,20050630,,,,60330
ESCM1019,aP,20110630,20180630,,,,60330
ESCM1020,aP,20110630,20180630,,,,60330
ESCM1021,aP,20110630,20180630,,,,60330
ESCM1022,aP,20110630,20180630,,,,60330
ESCM1023,aP,20110630,20180630,,,,60330
ESCM1024,aP,20110630,20180630,,,,60330
ESCM1025,aP,20110630,20180630,,,,60330
ESCM1027,aP,20110630,20180630,,,,60330
ESCM1028,aP,20110630,20180630,,,,60330
ESCM1030,aP,20110630,20180630,,,,60330
ESCM1031,aP,20110630,20180630,,,,60330
ESCM1032,aP,20110630,20180630,,,,60330
ESCM492,aP,19980630,20050630,,,,60330
ESCM493,aP,19980630,20050630,,,,60330
ESCM494,aP,20060728,20130728,,,,60330
ESCM495,aP,20060728,20130728,,,,60330
ESCM496,aP,20060728,20130728,,,,60330
ESCM497,aP,20060728,20130728,,,,60330
ESCM498,aP,19980630,20050630,,,,60330
ESCM499,aP,19980630,20050630,,,,60330
ESCM500,aP,20060728,20130728,,,,60330
ESCM501,aP,20060728,20130728,,,,60330
ESCM502,aP,19980630,20050630,,,,60330
ESCM503,aP,20060728,20130728,,,,60330
ESCM504,aP,20060728,20130728,,,,60330
ESCM505,aP,20060728,20130728,,,,60330
ESCM506,aP,20060728,20130728,,,,60330
ESCM507,aP,20060728,20130728,,,,60330
ESCM508,aP,20060728,20130728,,,,60330
ESCM509,aP,20060728,20130728,,,,60330
ESCM510,aP,20060728,20130728,,,,60330
ESCM511,aP,20060728,20130728,,,,60330
ESCM512,aP,20060728,20130728,,,,60330
ESCM513,aP,20060728,20130728,,,,60330
ESCM514,aP,20060728,20130728,,,,60330
ESCM515,aP,20060728,20130728,,,,60330
ESCM516,aP,20060728,20130728,,,,60330
ESCM517,aP,20060728,20130728,,,,60330
ESCM518,aP,20060728,20130728,,,,60330
ESCM519,aP,20060728,20130728,,,,60330
ESCM520,aP,20060728,20130728,,,,60330
ESCM521,aP,20060728,20130728,,,,60330
ESCM522,aP,20060728,20130728,,,,60330
ESCM523,aP,20060728,20130728,,,,60330
ESCM524,aP,20060728,20130728,,,,60330
ESCM525,aP,20060728,20130728,,,,60330
ESCM526,aP,20060728,20130728,,,,60330
ESCM527,aP,20060728,20130728,,,,60330
ESCM528,aP,19980630,20050630,,,,60330
ESCM529,aP,20060728,20130728,,,,60330
ESCM530,aP,20060728,20130728,,,,60330
ESCM531,aP,20060728,20130728,,,,60330
ESCM532,aP,20060728,20130728,,,,60330
ESCM534,aP,19980630,20050630,,,,60330
ESCM747,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM749,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA723,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA692,aP,20030529,20100529,,,,60330
ESCA694,aP,20030529,20100529,,,,60330
ESCA695,aP,20030529,20100529,,,,60330
ESCA696,aP,20030529,20100529,,,,60330
ESCM611,aP,20060728,20130728,,,,60330
ESCM612,aP,19980630,20050630,,,,60330
ESCM613,aP,20060728,20130728,,,,60330
ESCM618,aP,19980630,20050630,,,,60330
ESCM619,aP,19980630,20050630,,,,60330
ESCA449,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM758,aP,20030529,20100529,,,,60330
ESCM762,aP,19980630,20050630,,,,60330
ESCM830,aP,19980630,20050630,,,,60330
ESCM755,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM760,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM743,aP,20030529,20100529,,,,60330
ESCM748,aP,20030529,20100529,,,,60330
ESCA693,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA698,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA700,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA701,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA702,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA703,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA661,aP,20030529,20100529,,,,60330
ESCA662,aP,20030529,20100529,,,,60330
ESCA663,aP,20030529,20100529,,,,60330
ESCA664,aP,20030529,20100529,,,,60330
ESCA704,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA671,aP,20040204,20110204,,,,60330
ESCA672,aP,20040204,20110204,,,,60330
ESLK459,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA743,aP,20030529,20100529,,,,60330
ESLK657,aP,19980630,20050630,,,,60330
ESLK658,aP,19980630,20050630,,,,60330
ESRI432,aP,20060703,20130703,,,,60330
ESRI433,aP,20060703,20130703,,,,60330
ESRI442,aP,19980630,20050630,,,,60330
ESRI2001,aP,20190220,20260220,Directive 91/271/EEC of the European Parliament,,,60330
ESRI2010,aP,20190220,20260220,Directive 91/271/EEC of the European Parliament,,,60330
ESRI2006,aP,20190220,20260220,Directive 91/271/EEC of the European Parliament,,,60330
ESLK2005,aP,20190220,20260220,Directive 91/271/EEC of the European Parliament,,,60330
ESRI2007,aP,20190220,20260220,Directive 91/271/EEC of the European Parliament,,,60330
ESRI2009,aP,20190220,20260220,Directive 91/271/EEC of the European Parliament,,,60330
ESRI2002,aP,20190220,20260220,Directive 91/271/EEC of the European Parliament,,,60330
ESLK2016,aP,20190220,20260220,Directive 91/271/EEC of the European Parliament,,,60330
ESCM568,aP,20060728,20130728,,,,60330
ESCM572,aP,20060728,20130728,,,,60330
ESCM573,aP,20060728,20130728,,,,60330
ESCM574,aP,19980630,20050630,,,,60330
ESCM575,aP,19980630,20050630,,,,60330
ESCM576,aP,19980630,20050630,,,,60330
ESCM577,aP,19980630,20050630,,,,60330
ESCM578,aP,19980630,20050630,,,,60330
ESCM579,aP,19980630,20050630,,,,60330
ESCM580,aP,19980630,20050630,,,,60330
ESCM581,aP,19980630,20050630,,,,60330
ESCM582,aP,19980630,20050630,,,,60330
ESCM583,aP,19980630,20050630,,,,60330
ESCM584,aP,19980630,20050630,,,,60330
ESCM585,aP,19980630,20050630,,,,60330
ESCM586,aP,19980630,20050630,,,,60330
ESCM587,aP,19980630,20050630,,,,60330
ESCM588,aP,19980630,20050630,,,,60330
ESCM393,aP,20060703,20130703,,,,60330
ESCM394,aP,20060703,20130703,,,,60330
ESCM395,aP,20020201,20090201,,,,60330
ESCM396,aP,20060703,20130703,,,,60330
ESCM397,aP,20060703,20130703,,,,60330
ESCM398,aP,20020201,20090201,,,,60330
ESCM399,aP,20020201,20090201,,,,60330
ESCM400,aP,20020201,20090201,,,,60330
ESCM401,aP,20020201,20090201,,,,60330
ESCM405,aP,20060703,20130703,,,,60330
ESCM406,aP,20020201,20090201,,,,60330
ESCM408,aP,20060703,20130703,,,,60330
ESCM410,aP,20060703,20130703,,,,60330
ESCM414,aP,20060703,20130703,,,,60330
ESCM415,aP,20060703,20130703,,,,60330
ESCM419,aP,20060703,20130703,,,,60330
ESCM420,aP,20060703,20130703,,,,60330
ESCM422,aP,20060703,20130703,,,,60330
ESCM423,aP,20020201,20090201,,,,60330
ESCM424,aP,20060703,20130703,,,,60330
ESCM425,aP,20020201,20090201,,,,60330
ESCM428,aP,20060703,20130703,,,,60330
ESCM429,aP,20020201,20090201,,,,60330
ESCM432,aP,20060703,20130703,,,,60330
ESCM433,aP,20060703,20130703,,,,60330
ESCM437,aP,19990323,20060323,,,,60330
ESCM439,aP,19990323,20060323,,,,60330
ESCM440,aP,20051025,20121025,,,,60330
ESCM449,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM442,aP,19980630,20050630,,,,60330
ESCM446,aP,20030529,20100529,,,,60330
ESCM447,aP,20030529,20100529,,,,60330
ESCM448,aP,20030529,20100529,,,,60330
ESCM450,aP,20030529,20100529,,,,60330
ESCM459,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM620,aP,20020905,20090905,Directiva 2006/7/CE,,,60330
ESCM621,aP,20020905,20090905,Directiva 2006/7/CE,,,60330
ESCM466,aP,19980630,20050630,,,,60330
ESCM467,aP,19980630,20050630,,,,60330
ESCM468,aP,19980630,20050630,,,,60330
ESCM469,aP,19980630,20050630,,,,60330
ESCM470,aP,19980630,20050630,,,,60330
ESCM471,aP,20060728,20130728,,,,60330
ESCA624,aP,20020905,20090905,Directiva 2006/7/CE,,,60330
ESCA450,aP,20030529,20100529,,,,60330
ESCA625,aP,20020905,20090905,Directiva 2006/7/CE,,,60330
ESCA636,aP,20020905,20090905,Directiva 2006/7/CE,,,60330
ESCA649,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA659,aP,19980630,20050630,,,,60330
ESCM535,aP,19980630,20050630,,,,60330
ESCM536,aP,19980630,20050630,,,,60330
ESCM537,aP,19980630,20050630,,,,60330
ESCM538,aP,19980630,20050630,,,,60330
ESCM539,aP,19980630,20050630,,,,60330
ESCM540,aP,20060728,20130728,,,,60330
ESCM541,aP,20060728,20130728,,,,60330
ESCM542,aP,20060728,20130728,,,,60330
ESCM543,aP,20060728,20130728,,,,60330
ESCM544,aP,20060728,20130728,,,,60330
ESCM545,aP,20060728,20130728,,,,60330
ESCM546,aP,19980630,20050630,,,,60330
ESCM547,aP,20060728,20130728,,,,60330
ESCM548,aP,20060728,20130728,,,,60330
ESCM549,aP,20060728,20130728,,,,60330
ESCM550,aP,20060728,20130728,,,,60330
ESCM472,aP,19980630,20050630,,,,60330
ESCM474,aP,19980630,20050630,,,,60330
ESCM478,aP,19980630,20050630,,,,60330
ESCM479,aP,19980630,20050630,,,,60330
ESCM481,aP,20060728,20130728,,,,60330
ESCM482,aP,19980630,20050630,,,,60330
ESCM483,aP,19980630,20050630,,,,60330
ESCM484,aP,20060728,20130728,,,,60330
ESCM487,aP,20060728,20130728,,,,60330
ESCM488,aP,20060728,20130728,,,,60330
